Name,Rating,Address,URL,Price,Type,Phone,Cousine
Starbucks,3.5 ,"Lot No 1&2 3rd Floor JB Sentral, Johor Bahru 80300 Malaysia",,$$ - $$$,$$ - $$$Cafe,+60 7-221 2453,"Breakfast, Lunch, Dinner"
Ut Cung Vietnamese Cuisine,4.5 ,"Jalan Sutera 3, Taman Sentosa 34, Johor Bahru 80150 Malaysia",,Cafe,CafeSeafoodAsianMalaysian,+60 11-6110 9599,"Lunch, Dinner"
LobsterCrab & Burger (Krusty J Crab),4.0 ,"Jalan Bukit Aliff 4, Taman Damansara Aliff Ground Floor No. 49, Johor Bahru 81200 Malaysia",,$$ - $$$,$$ - $$$SeafoodAsianContemporary,+60 7-234 2845,"Seafood, Asian, Contemporary, Malaysian"
Pisang,5.0 ,"Persiaran Southkey 1 Block A, Unit #1-40, Pusat Komersial Bayu Tasek, Johor Bahru 80150 Malaysia",,Cafe,CafeAsianMalaysianHalal,+60 16-771 2930,Halal
Japan Street (Food Court),3.5 ,"108 City Square Jalan Wong Ah Fook, Johor Bahru 80000 Malaysia",,$$ - $$$,$$ - $$$JapaneseAsian,+60 7-224 5333,"Japanese, Asian"
Kage sushi,4.0 ,"133 Jalan Sutera Tanjung 8/2, Johor Bahru 81300 Malaysia",,$$ - $$$,$$ - $$$JapaneseSushiAsian,+60 7-556 2043,"Lunch, Dinner"
Tian Xiang Yong Peng Fish Ball,4.0 ,"173 Jalan Harimau Taman Abad, Johor Bahru 80250 Malaysia",,$$$$,$$$$Chinese,+60 16-333 1765,Chinese
Restoran Ka Hoe,4.0 ,"24 Jalan Maju Taman Maju Jaya, Johor Bahru Malaysia",,$,$AsianMalaysian,,
Social House Thai Cuisine,4.5 ,"No. 100 Jalan Sutera Converted Property, Corner Lot, Johor Bahru 80150 Malaysia",,$$ - $$$,$$ - $$$Thai,+60 7-336 0918,"Breakfast, Lunch, Dinner"
Dong Seoul Korean Bbq Restaurant,4.0 ,"no47. Jalan Austin Heights 8/3 Taman Mount Austin Dong Seoul Korean Restaruant, Johor Bahru 81100 Malaysia",,Barbecue,BarbecueAsianKorean,+60 11-2665 3406,"Lunch, Dinner"
Nasi Lemak Warong Pokok Ceri,4.5 ,"23, Jalan Inche Besar Zubaidah Kampung Mahmoddiah, Johor Bahru 80100 Malaysia",,,,,
Eugene's Grocery Cafe,4.0 ,"No.16 Jalan Perang Taman pelangi, Johor Bahru 80400 Malaysia",,$$ - $$$,$$ - $$$CafeVegan Options,6073311353,Vegan Options
The Corner Cafe JB,5.0 ,"Jalan Dato Abdullah Tahir Taman Abad Trove hotel ground floor, Johor Bahru 80300 Malaysia",,$,$Chinese,+60 10-713 1393,Chinese
Restoran Nilla,3.5 ,"No 3 Jalan Ungku Puan, Johor Bahru 80000 Malaysia",,$,$IndianAsianMalaysian,+60 7-227 5722,"Vegan Options, Vegetarian Friendly, Halal"
Star Chef Seafood Restaurant Gelang Patah,4.0 ,"1, 10, Jalan Silc 1,, Johor Bahru 81550 Malaysia",,$$ - $$$,$$ - $$$SeafoodAsian,+60 12-775 6313,"Lunch, Dinner"
Nando's AEON Tebrau,4.0 ,"Lot G22 Ground Floor, AEON Tebrau City Shopping Centre, No.1, Jalan Desa Tebrau, Johor Bahru 81100 Malaysia",,$$ - $$$,$$ - $$$Mexican,+60 7-354 6555,
Dragon-I,4.5 ,"3, Persiaran Desa Tebrau Aeon Tebrau City Shopping Centre, Johor Bahru 81100 Malaysia",,Chinese,Chinese,+60 7-351 9188,"Lunch, Dinner"
Century Claypot Chicken Rice,4.5 ,"14 Jln Serigala Taman Century, Johor Bahru 80250 Malaysia",,$$ - $$$,$$ - $$$,+60 12-763 8192,
Sedap Corner Work & Gril,4.0 ,"LG01-01A Jalan Trus Galleria Kotaraya, Johor Bahru 80000 Malaysia",,$$ - $$$,$$ - $$$Malaysian,+60 7-222 9987,"Dinner, Lunch, Brunch"
Tai Hong Kopitiam,3.5 ,"42 Jalan Kuning Taman Pelangi, Johor Bahru 80400 Malaysia",,$,$ChineseAsianMalaysian,,Halal
Kampung Carabao Authentic Thai Restaurant,3.5 ,"16, Jalan Dato Abdullah Tahir, Johor Bahru 80300 Malaysia",,$$ - $$$,$$ - $$$CafeSeafoodAsian,+60 7-335 9333,Halal
Sodam Korean BBQ restaurant,4.5 ,"3 Jalan Permas Permas Mall,#01-34, Blk A, No. 3 Jalan Permas Utara, Johor Bahru 81100 Malaysia",,$$ - $$$,$$ - $$$BarbecueAsianKorean,+60 7-388 0800,"Barbecue, Asian, Korean"
M2 Cafe,4.0 ,"7-01 Jalan Austin Heights 8/8 Taman Mount Austin, Johor Bahru 81100 Malaysia",,$$ - $$$,$$ - $$$ItalianChineseCafe,+60 12-738 5848,"Italian, Malaysian, Cafe, Chinese, Asian"
Ks Treasures Restaurant Sdn Bhd,4.0 ,"155 Jalan Sutera Taman Sentosa, Johor Bahru 80150 Malaysia",,Chinese,ChineseSeafood,6076651133,"Lunch, Dinner"
Thai Express,3.5 ,"Jalan Wong Ah Fook Lot 202A, 2nd. Floor, Komtar Jbcc, Johor Bahru 80000 Malaysia",,$$ - $$$,$$ - $$$AsianThaiVegetarian Friendly,+60 7-295 5161,"Vegetarian Friendly, Vegan Options"
Kuu,4.5 ,"No 2, Jalan Eko Botani 3/6, Johor Bahru 79100 Malaysia",,$$ - $$$,$$ - $$$ChineseCafeFast food,+60 7-595 0835,
Kedai Makanan Ah Soon,4.0 ,"141 Jalan Keris Taman Sri Tebrau, Johor Bahru 80050 Malaysia",,Chinese,Chinese,+60 12-430 0188,
DOMA,4.0 ,"Jalan Tanjung Puteri R&F Mall Level 1-116, Johor Bahru 80300 Malaysia",,$$ - $$$,$$ - $$$AsianKorean,+60 11-2781 6184,"Lunch, Dinner"
Starbucks,4.0 ,"No 106 & 108 Jalan Wong Ah Fook Lot J1-06, Level 1, Johor Bahru 80000 Malaysia",,$$ - $$$,$$ - $$$,6072760267,
Selasih,3.5 ,"Jalan Abdullah Persada Johor International Convention Centre, Johor Bahru 80300 Malaysia",,$$ - $$$,$$ - $$$AsianMalaysianHalal,(607) 219 8888 ,Halal
Nosh By Poke Twins,5.0 ,"41 Jalan Permas 10/1 Bandar Baru Permas Jaya, Masia, Johor Bahru 81750 Malaysia",,Fusion,Fusion,+60 7-382 1732,
Kirishima Shuzou,4.5 ,"117, Jalan Tebrau, Taman Century, Johor Bahru 80300 Malaysia",,,,6072762838,
TreeSea by 3C Cafe,4.0 ,"31 Jalan Hijauan 3 Horizon Hills, Johor Bahru 79100 Malaysia",,Bakeries,BakeriesCafe,+60 7-287 6229,
Magnum Sports Cafe,3.5 ,"LG, 09 Little Red Cube, Persiaran Puteri Selatan Puteri Harbour, Johor Bahru 79000 Malaysia",,$$ - $$$,$$ - $$$DessertAmericanSteakhouse,+60 7-509 6669,"Lunch, Dinner"
Nasi Goreng Seafood Stulang,4.0 ,"Jalan Stulang Laut 1, Johor Bahru Malaysia",,Seafood,SeafoodAsianMalaysian,+60 19-750 9345,
Sushi Mentai,4.0 ,"No.0114, Level 1, Indahwalk3, Jalan Indah 15 Taman Bukit Indah, Johor Bahru 81200 Malaysia",,,,,
Super Laksa,5.0 ,"4F-36-45, Paradigm Mall, Johor Bahru 81200 Malaysia",,Asian,AsianMalaysian,+60 16-718 4588,"Lunch, Dinner"
Kinsahi Ya,3.5 ,"Lot 09 Lebuhraya Bukit Indah No.8, Jalan Indah 15/2, Bukit Indah, Johor Bahru 81200 Malaysia",,$$ - $$$,$$ - $$$JapaneseSushiAsian,,"Dinner, Lunch"
Zainals Place,4.0 ,"89 Jalan Keris, Taman Sri Tebrau, Johor Bahru 80050 Malaysia",,$,$AsianMalaysian,+60 7-334 1325,
Din Kee Beef Noodle,4.5 ,"21 Jalan Maju, Taman Maju Jaya Beside KSL Mall, Johor Bahru 80250 Malaysia",,,,+60 16-733 3459,
Yi Jia Seafood,4.0 ,"No.17,19,21,23,Jalan Setia 9/17 Taman Setia Indah, Johor Bahru 81100 Malaysia",,$$ - $$$,$$ - $$$ChineseSeafood,+60 12-707 5806,"Chinese, Seafood"
Big Bites Cafe,4.5 ,"18 Jalan Ibrahim, Johor Bahru 80000 Malaysia",,$$ - $$$,$$ - $$$PizzaCafe,+60 7-221 1475,
Kinsahi Japanese Restaurant,3.5 ,"No 1 Jalan Desa Tebrau Lot S115, 2nd Floor, Aeon Tebrau City Shopping Centre, Johor Bahru 81100 Malaysia",,$$ - $$$,$$ - $$$JapaneseSushi,+60 7-358 1388,Reservations
RRR cafe,4.5 ,"14a. Jalan Trus, Johor Bahru 80000 Malaysia",,,,,
Ban Heong Seng Restaurant,4.0 ,"34-B Jalan Tahar Off Jalan Skudai Bt 3 3/4, Johor Bahru 80200 Malaysia",,$$ - $$$,$$ - $$$,+60 7-237 5194,
Sedap Corner,3.5 ,"City Square, Lot J2-13, Level 2, Johor Bahru, Johor Bahru Malaysia",,$$ - $$$,$$ - $$$AsianMalaysian,+60 7-221 9182,"Seating, Wheelchair Accessible, Table Service"
Guoma Steamboat Buffet Johor,4.0 ,"The Suasana Iskandar, Zenith Mall,82C Jalan Trus#02-05,06&07, Johor Bahru 80000 Malaysia",,$$ - $$$,$$ - $$$ChineseAsianTaiwanese,+60 10-653 6868,"Asian, Taiwanese, Malaysian, Chinese"
Bierhaus,4.5 ,"No. 2, Block B Senibong Cove, Johor Bahru 81750 Malaysia",,Pizza,PizzaAsianMalaysian,+60 7-386 2838,
Restoran Shoon Huat,3.5 ,"11 Jalan Sutera 1 Taman Sentosa, Johor Bahru 80150 Malaysia",,$$ - $$$,$$ - $$$ChineseAsianSoups,+60 19-778 0709,"Brunch, Lunch"
Modern Revelation,4.5 ,"44 Jalan Molek 2/3 Taman Molek, Johor Bahru 81100 Malaysia",,$$ - $$$,$$ - $$$AsianTaiwanese,+60 7-287 8285,"Asian, Taiwanese"
SunShine Cafe,5.0 ,"A-LG-8, The Garden Residences, Jalan Mutiara 1/15, Taman Mutiara Mas, Johor Bahru 81300 Malaysia",,$$ - $$$,$$ - $$$International,+60 18-225 3008,
Restoran Multi Mart,4.0 ,"Jalan Harimau, Johor Bahru 80250 Malaysia",,$,$Chinese,,
Sugar On Top,4.0 ,"1 Jalan Kuning 1 Taman Pelangi, Johor Bahru 80400 Malaysia",,$$ - $$$,$$ - $$$FrenchCafeEuropean,,"Cafe, Fusion, French, European"
Roast & Coffee - Retro Garden 1968's,4.5 ,"62&63, Jalan Tan Hiok Nee, Johor Bahru 80000 Malaysia",,Asian,AsianMalaysian,,
Cheelicious Bakery&Cafe,3.5 ,"Tmn 55 Jalan Kuning 2, Johor Bahru 80400 Malaysia",,$$ - $$$,$$ - $$$BakeriesCafe,+60 7-331 5577,"Lunch, Dinner"
Chicken Chop Hutan Bandar,3.5 ,"No. 33 Jalan Tasek Kolam Aye, Johor Bahru 80200 Malaysia",http://www.facebook.com/pages/Chicken-Chop-Hutan-Bandar/448016515251183,$,$AsianMalaysianHalal,,Halal
Sky View Restaurant Amerin Hotel,4.0 ,"No 35 Jalan Persisiran Perling 1, Johor Bahru 81200 Malaysia",,Cafe,Cafe,6072330333,Reservations
I Drink Coffee,4.5 ,"G14 & G16 Jalan Pandarosa Taman Ponderosa, Johor Bahru 81100 Malaysia",,$,$Cafe,+60 17-650 1012,Cafe
Lao Tee Kue Teow,4.5 ,"295 Jalan Sutera Taman Sentosa, Johor Bahru 80150 Malaysia",,,,+60 12-770 2673,
Restoran Rawa,4.0 ,"36 Jalan Kuning Taman Pelangi, Johor Bahru 80400 Malaysia",,Chinese,ChineseAsianMalaysian,+60 7-333 3036,
Bakhita Cafe,5.0 ,"1, Jalan Trus, Bandar Johor Bahru, 80000 Johor Bah, Johor Bahru 80000 Malaysia",,$$$$,$$$$IndianAsianMalaysian,,"Lunch, Dinner"
The Substitutes,4.0 ,"Jalan Tun Abdul Razak Susur 1, Johor Bahru 80000 Malaysia",,Asian,AsianMalaysian,+60 17-799 6870,
"EPL (Eat, Play, Laugh)",4.0 ,"18 Jalan Abdul Samad H basement, Johor Bahru 80100 Malaysia",,$$ - $$$,$$ - $$$ChineseAsianNonya/Malaysian,+60 7-220 0779,"Chinese, Asian, Malaysian"
Creamery Boutique Ice Creams JB,4.0 ,"33 Jalan Austin Heights 8/3 Taman Mount Austin, Johor Bahru 81100 Malaysia",,$$ - $$$,$$ - $$$Dessert,+60 7-362 1300,
R&R Bistro,4.0 ,"Jalan Padi Makmur, Johor Bahru 81200 Malaysia",,$$ - $$$,$$ - $$$SteakhouseIndianSeafood,+60 12-799 9997,"Indian, Seafood, Asian, Malaysian, Arabic, Steakhouse"
Moonlight Cake House Sutera Utama,4.0 ,"No. 77 Jalan Sutera Tanjung 8/3 Taman Sutera Utama, Johor Bahru 81300 Malaysia",,$$ - $$$,$$ - $$$ChineseSteakhouseCafe,+60 7-558 3322,Seating
Selera Sungai Chat,4.0 ,"Jalan a Selat Johor Area, Johor Bahru 80000 Malaysia",,$$ - $$$,$$ - $$$Seafood,,"Breakfast, Lunch, Dinner"
Caprilicious,4.5 ,"Menara Tiga Serangkai, Jalan Tengku Azizah Capri by Fraser, Johor Bahru 80300 Malaysia",,$$ - $$$,$$ - $$$International,+60 7-277 0888,International
Pin Ming Xuan Cantonese Dimsum,5.0 ,"10, Jalan Serigala, Taman Century Garden, Johor Bahru 80250 Malaysia",,Chinese,Chinese,+60 17-788 8783,"Breakfast, Lunch, Brunch"
Noodleface A Meatless Cuisine,4.5 ,"Jalan Austin Heights Utama, Johor Bahru 81100 Malaysia",,$,$AsianMalaysian,+60 7-364 2351,
Restoran Ah Meng,3.5 ,"38 Jalan Sultan Aminah, Johor Bahru 80050 Malaysia",,Chinese,ChineseAsianMalaysian,+60 7-334 8634,"Dinner, Lunch"
Principle Café By T.A.M - JB City Centre,5.0 ,"No. 82-B, Jalan Trus Beside Padi Kopitiam Jalan Trus, Johor Bahru 80000 Malaysia",,Cafe,Cafe,+60 18-328 0118,"Lunch, Dinner, Brunch, Drinks"
Sisters BBQ,5.0 ,"37 Jalan Indah 15/2, Johor Bahru 81200 Malaysia",,Asian,AsianKorean,+60 7-244 8259,
Roi Spoon,3.5 ,"No 49 Jalan Indah 15/2 Taman Bukit Indah, Johor Bahru 81200 Malaysia",,$$ - $$$,$$ - $$$PizzaCafeInternational,+60 16-669 8827,"Brunch, Dinner"
Ah Hua Kuey Teow,4.0 ,"21 Jalan Serigala Taman Century, Johor Bahru 80250 Malaysia",,,,,
Old Town White Coffee,3.5 ,"Jalan Sutera, Johor Bahru 80150 Malaysia",,$$ - $$$,$$ - $$$CafeAsianMalaysian,,"Breakfast, Lunch"
Classic Nyonya Sdn Bhd,4.5 ,"No.90 Jalan Sutera Tanjung 8/4, Taman Sutera Utama, Johor Bahru 81300 Malaysia",,$$ - $$$,$$ - $$$AsianMalaysian,6075506767,"Asian, Malaysian"
Permas Jaya One Two Eat Cafe,4.0 ,"102 & 104 Jalan Permas 10, Johor Bahru 81750 Malaysia",,$$ - $$$,$$ - $$$ChineseAsianMalaysian,+60 7-382 1482,"Chinese, Asian, Malaysian"
Food Paradise,5.0 ,"106 Jalan Wong Ah Fook Lot J6-09, Level 6, Johor Bahru City Square, Johor Bahru 80000 Malaysia",,Asian,AsianMalaysian,+60 18-943 5086,
Kim Chi & BBQ,4.0 ,"No. 24 Jalan Perang, Johor Bahru 80400 Malaysia",,$$ - $$$,$$ - $$$BarbecueAsianKorean,+60 7-333 1700,"Dinner, Lunch"
Arcadia Desserts,4.5 ,"L1-102 KSL City Mall, Johor Bahru 80250 Malaysia",,American,AmericanFusion,+60 16-311 3180,
Restoran Ke Ren Lai,4.0 ,"6 Jalan Pingai Taman Sri Pelangi, Johor Bahru 80400 Malaysia",,Chinese,Chinese,+60 7-331 2430,
Warakuya Japanese Restaurant,4.5 ,"No.9 Bahrul'ml, Jalan Austin Heights 8/2 Taman Mount Austin, Johor Bahru 81100 Malaysia",,$$ - $$$,$$ - $$$JapaneseSeafoodSushi,+60 10-953 0000,"Lunch, Dinner"
Roots Bistro,5.0 ,"1 Jalan Austin Heights 3 Taman Mount Austin, Johor Bahru 81100 Malaysia",,$$ - $$$,$$ - $$$ItalianAsianFusion,+60 11-5692 8799,"Italian, Asian, Fusion, Healthy, Malaysian"
Seng Steam Fish,4.5 ,"100 . Jalan Keris. Taman Sri Tebrau, Johor Bahru Malaysia",,Chinese,ChineseSeafood,+60 12-708 2680,"Breakfast, Lunch"
Mat Corner,4.5 ,"22 Jalan Padi Mahsuri 13, Johor Bahru 81200 Malaysia",,Asian,AsianMalaysian,+60 19-724 4798,"Lunch, Dinner"
Grand Bayview Seafood Restaurant,3.5 ,"PTB 21349 Jalan Bertingkat Skudai Danga Bay, Johor Bahru 81200 Malaysia",,$$ - $$$,$$ - $$$ChineseSeafoodAsian,+60 7-238 8118,Dinner
Mampir Lagi,4.5 ,"42 Jalan Pingai Taman Pelangi, Johor Bahru 80400 Malaysia",,,,6073365568,
GCafe Mount Austin,4.0 ,"147 Jalan Mutiara Austin Taman Mount Austin, Johor Bahru 81100 Malaysia",,$$ - $$$,$$ - $$$Cafe,+60 7-364 5058,Reservations
Taste of Georgetown,3.5 ,"56 Jalan Sutera Tanjung 8/3 Taman Sutera Utama, Johor Bahru 81300 Malaysia",,$,$ChineseAsianMalaysian,+60 7-554 3220,"Chinese, Asian, Malaysian"
Restoran Agus,4.0 ,"Jalan Pulai 23, Johor Bahru 81300 Malaysia",,$,$AsianIndonesian,,"Asian, Indonesian"
Ehhe Art Cafe,4.0 ,"No 1 Jalan Trus, Johor Bahru 80000 Malaysia",,$$ - $$$,$$ - $$$,+60 7-220 0866,
Restaurant Sze Zai Hiong,4.0 ,"62 Jalan Pingai Taman Pelangi, Johor Bahru 80400 Malaysia",,Chinese,Chinese,+60 12-737 8165,Reservations
Triple K,4.0 ,"48 Jalan Tan Hiok Nee Bandar, Johor Bahru 80000 Malaysia",,Chinese,ChineseAsianSoupsFujian,+60 12-787 1811,
Shiokara Japanese Restaurant,4.0 ,"28A, Jalan Eko Botani 3/6, Taman Eko Botani, Johor Bahru 79100 Malaysia",,$$ - $$$,$$ - $$$Japanese,+60 7-510 2656,Japanese
Bumbu Asli,4.0 ,"No. 36-L Jalan Kolam Ayer, Johor Bahru 80100 Malaysia",,Asian,AsianMalaysian,+60 12-710 2692,
JJ Wine & Tapas,5.0 ,"58 Jalan Pingai, Johor Bahru 80400 Malaysia",,Wine Bar,Wine Bar,+60 7-511 6199,
Savage Restoran,4.5 ,"138 Jalan Pahlawan 2, Johor Bahru 81300 Malaysia",,Asian,AsianMalaysian,+60 7-562 0764,"Breakfast, Lunch, Dinner"
La Primeur Century,4.0 ,"61, Jalan Harimau Tarum, Taman Century, Johor Bahru 80250 Malaysia",,$$ - $$$,$$ - $$$ChinesePizzaCafe,+60 7-334 9854,"Chinese, Pizza, Cafe, Fast food, Asian"
By Grace,4.5 ,"37, Jalan Horizon Perdana 4, Johor Bahru 79100 Malaysia",,,,+60 12-730 9966,Reservations
Image Cooker,4.0 ,"19b&C Jalan Harmonium Taman Desa Tebrau, Johor Bahru 81100 Malaysia",,$$ - $$$,$$ - $$$,+60 12-767 7347,
Toast Box,3.5 ,"108, 110, Jalan Dedap 13, Johor Bahru Malaysia",,$,$CafeAsian,,"Breakfast, Brunch"
The Potter Kitchen,5.0 ,"Jalan Austin Perdana 3 #G-03, Austin 18 Versatile Suite, Johor Bahru 81100 Malaysia",,Italian,ItalianAsianMalaysian,+60 16-360 9968,
Cendol House,4.0 ,"Kampung Melayu Jalan Utama, Johor Bahru Malaysia",,$,$AsianMalaysian,+60 11-1756 4587,
Marina Seafood Restaurant,3.5 ,"Diversion Road Mandurriao, Iloilo City, Johor Bahru Malaysia",,$$ - $$$,$$ - $$$ChineseSeafoodAsian,+60 7-224 1400,"Dinner, Lunch"
B.E Cafe,4.5 ,"46 Jalan Molek 1/28, Johor Bahru 81100 Malaysia",,Cafe,Cafe,+60 7-364 3128,
Jeju Black Korean Noodle Restaurant,4.0 ,"1 Jalan Indah 15/3 Taman Bukit Indah, Johor Bahru 81200 Malaysia",,Asian,Asian,6072325722,
Capri Restaurant,4.5 ,"Jalan Mutiara, Johor Bahru 81100 Malaysia",,Italian,Italian,,Dinner
Secret Recipe,3.5 ,"Lot No. G21 Medini Lifestyle Mal, Johor Bahru Malaysia",,$$ - $$$,$$ - $$$EuropeanAsian,+60 7-509 0327,
Restoran Gim Cheng,4.0 ,"No.2,jalan Sagu 36,Taman Daya,81100 Johor Bahru, Johor Bahru 81100 Malaysia",,,,,
Arashi Shabu Shabu,4.0 ,"Lot F10, 1st Floor, Aeon Bukit Indah Shopping Centre, Johor Bahru 81200 Malaysia",,,,+60 7-237 7702,
Goh Zha Lang Restoran Taiwan,4.0 ,"125 Jalan Sutera Taman Sentosa, Johor Bahru 80150 Malaysia",,$$ - $$$,$$ - $$$ChineseAsianTaiwanese,+60 7-334 4526,"Lunch, Dinner, Brunch"
BlackBall Bukt Indah,4.5 ,"No 67, Jalan Indah 15/2, Taman Bukit Indah, Johor Bahru, Johor, Johor Bahru Malaysia",,,,+60 12-773 9856,
Mexico Restaurant JB,5.0 ,"23 Jalan Hijauan 3, Horizon Hills, Johor Bahru 79100 Malaysia",,$,$MexicanLatinSpanish,+60 16-761 5824,"Mexican, Latin, Spanish"
Shakespeare Millkshakes,3.5 ,"9 Jalan Trus, Johor Bahru 80000 Malaysia",,$,$DessertCafe,+60 12-547 7885,Gift Cards Available
"Me'nate Steak Hub, Johor Bahru",3.5 ,"No. 113 & 115, Johor Bahru 80200 Malaysia",,$$ - $$$,$$ - $$$ItalianSteakhousePizza,+60 7-244 6767,Halal
Mac Murphy Irish Pub,5.0 ,"B -1 -16 , Lake Front, Persiaran Southkey 1, Southkey, Johor Bahru 81100 Malaysia",,Asian,AsianMalaysian,6073384673,Dinner
Infinitea,5.0 ,"15-G, Jalan Permas 11, Bandar Baru Permas Jaya, Johor Bahru 81750 Malaysia",,$,$JapaneseCafeAsian,+60 7-288 0957,"Japanese, Cafe, Asian, Taiwanese, Malaysian"
Palsaik Korean BBQ - Sutera Utama JB,4.0 ,"NO. 51 Jalan Sutera Tanjung 8/2 Taman Sutera Utama, Johor Bahru 81300 Malaysia",,$$ - $$$,$$ - $$$BarbecueAsianKorean,+60 7-556 3833,"Barbecue, Asian, Korean, Grill"
Sushi House,4.0 ,"22 Jalan Indah 25/16, Taman Bukit Indah 2, Johor Bahru 81200 Malaysia",,$$ - $$$,$$ - $$$JapaneseSushiAsian,+60 7-239 6217,"Japanese, Sushi, Asian"
Vilaggio Restaurant,3.5 ,"48 Jalan Hang Tuah 4 Taman Skudai, Johor Bahru 81300 Malaysia",,$$ - $$$,$$ - $$$ItalianPizza,+60 7-556 7366,"Lunch, Dinner"
Bomnal Korean Cafe,5.0 ,"34 Jalan Indah 15/3 Taman Bukit Indah, Johor Bahru 81200 Malaysia",,Cafe,CafeAsianKorean,+60 11-1777 3210,"Lunch, Dinner"
"Taang Shifu, City Square",3.5 ,"Jalan Wong Ah Fook J4-21, Johor Bahru 80000 Malaysia",,$$ - $$$,$$ - $$$ChineseAsianSoups,+60 7-207 2772,"Dinner, Lunch"
Restoran Bai Her,4.0 ,"8 Jalan Molek 2/1, Johor Bahru 81100 Malaysia",,$$ - $$$,$$ - $$$Chinese,+60 19-753 7328,
Vanilla Bean Coffee X Patisserie,4.0 ,"no.2, Persiaran Senibong, Senibong Cove Wateredge Apartment, Johor Bahru 81750 Malaysia",,$,$DessertCafe,+60 6073804900,Cafe
TASIXI Hong Kong Dim Sum,4.0 ,"58, Jalan Eko Botani 3/2 Taman Eko Botani, Johor Bahru 79100 Malaysia",,Chinese,ChineseAsian,+60 16-778 9933,"Breakfast, Lunch"
LC Catering,4.0 ,"No 340 Jalan Balau 1, Johor Bahru 80250 Malaysia",,$$ - $$$,$$ - $$$,+60 7-335 7355,
New Hong Kong Restaurant,3.5 ,"69 A Jalan Ibrahim Sultan, Johor Bahru Malaysia",,$$ - $$$,$$ - $$$ChineseAsianCantonese,+60 7-222 2608,"Lunch, Dinner, Brunch"
Cheotnun Korean Dessert Cafe,4.0 ,"62 Jalan Tebrau Kim Teng Park, Johor Bahru 80400 Malaysia",,$$ - $$$,$$ - $$$AsianKorean,+60 16-512 7168,
"Pappa Rich, City Square",3.5 ,"Jalan Wong Ah Fook Lot M2-23 & M2-26 Level 2 City Square, Johor Bahru 80000 Malaysia",,$$ - $$$,$$ - $$$AsianNonya/MalaysianMalaysian,+60 7-222 2887,Halal
Dusk By Mok Mok,4.5 ,"49, Jalan Perang, Taman Pelangi, 80400 Johor Bahru, Johor Bahru 80400 Malaysia",,Fusion,Fusion,+60 19-771 0068,
Restoran Agneey's Cuisine,3.5 ,"No. 33 Jalan Titiwangsa 3/3 Taman Tampoi Indah, Johor Bahru 81200 Malaysia",,$$ - $$$,$$ - $$$IndianAsianMalaysian,+60 7-235 5063,"Vegetarian Friendly, Vegan Options, Halal"
Brunch2Wine,3.5 ,"25-01 Jalan Molek 1/5c Taman Molek Jalan Ibrahim Sultan, Johor Bahru 80300 Malaysia",,$$ - $$$,$$ - $$$ItalianFrenchSouthwestern,+60 7-207 1600,"Dinner, Breakfast, Lunch"
Permas Seafood Village,3.5 ,"Jalan Kampung, Johor Bahru 81750 Malaysia",,$$ - $$$,$$ - $$$ChineseSeafoodAsian,607166388,"Dinner, Lunch"
TGI Friday's,3.5 ,"Wisma Jotic 2 Jalan Ayer Molek Town Centre, Johor Bahru 80000 Malaysia",,$$ - $$$,$$ - $$$Pub,+60 7-221 3380,"Breakfast, Lunch, Dinner, After-hours"
Nyonya Leaf,3.5 ,"Jalan Wong Ah Fook MK3-07, City Square, Johor Bahru 80000 Malaysia",,$,$Quick BitesMalaysianVegetarian Friendly,+60 7-332 1100,Vegetarian Friendly
Dallah Restaurant,4.5 ,"No 25 ,25 A &25 B, Jalan Kolam Air 1 Kampung Nong Chik, Johor Bahru 80100 Malaysia",,Middle Eastern,Middle Eastern,+60 12-719 1009,"Lunch, Dinner"
Restoran E&Y,3.5 ,"Jalan Jaya Taman Maju Jaya, Johor Bahru 80400 Malaysia",,,,+60 7-332 2786,
Moonlight Cake House,3.5 ,"160 Jalan Sri Pelangi, Johor Bahru 80400 Malaysia",http://www.moonlightcake.com/,$$ - $$$,$$ - $$$ChineseAsianMalaysian,+60 7-333 9922,"Breakfast, Lunch, Dinner"
Farmland Porridge Steamboat,4.0 ,"91 Jalan Harimau Tarum, Johor Bahru 80250 Malaysia",,$$ - $$$,$$ - $$$Chinese,,Chinese
Bay Street 66,4.0 ,"No. 153 & 155 Jalan Dedap 4, Johor Bahru 81100 Malaysia",http://www.facebook.com/Baystreet66jj,$$ - $$$,$$ - $$$,+60 7-287 7103,
Fern Pine Cafe @ Holiday Villa,3.5 ,"260, Jalan Dato Sulaiman Level 9, Holiday Villa Johor Bahru City Centre, Taman Abad, Johor Bahru 80350 Malaysia",,$$ - $$$,$$ - $$$AsianMalaysian,+60 7-290 3388,"Malaysian, Asian"
Twilight Bar & Lounge,3.5 ,"33 Jalan Seladang Taman Abad, Johor Bahru 80250 Malaysia",,$$ - $$$,$$ - $$$ItalianChineseBar,+60 7-288 2666,"Bar, Pub, Malaysian, Italian, Chinese, Asian, Indonesian"
Palladium Cafe,4.0 ,"Jalan Eko Flora 1, Taman Eko Flora, 81100 Johor Bahru, Johor Eco Spring Show Village, Johor Bahru 81100 Malaysia",,Cafe,Cafe,,
Restoran Zhen Wei Ge,4.0 ,"No. 23-25, Jalan Setia 10/10, Taman Setia Indah, Johor Bahru 81100 Malaysia",,Chinese,ChineseSeafood,+60 16-710 9085,
