Name,Rating,Address,URL,Price,Type,Phone,Cousine,Meals
OO White Coffee Cafe,4.0 ,"262 & 264 Lebuh Carnarvon, George Town, Penang Island 10100 Malaysia",https://www.facebook.com/oowhitecoffeecafe/,$,$ChineseCafeAsian,+60 17-477 3521,"Breakfast, Lunch, Brunch","Takeout, Seating"
Chew Jetty Big Bowl Noodles,4.5 ,"Tok 62 Pengkalan Weld Foreshore, George Town, Penang Island 10300 Malaysia",https://www.facebook.com/chewjettybigbowlnoodles/,$,$ChineseAsianSoups,+60 16-494 6231,"Vegetarian Friendly, Vegan Options","Lunch, Dinner, Brunch"
Cafe Little Angel,4.5 ,"5 Jalan Masjid Kapitan Keling, George Town, Penang Island 10200 Malaysia",http://www.facebook.com/Cafe-Little-Angel-114788975903735/,$,$ChineseCafeAsian,+60 18-466 4734,"Breakfast, Brunch, Lunch","Takeout, Seating"
Apom Balik Station,5.0 ,"101A Jalan Batu Ferringhi Batu Feringhi Night Market, Batu Ferringhi, Penang Island 11100 Malaysia",,Dessert,DessertFast foodMalaysian,+60 19-505 4275,Takeout,
Coffee 45,4.5 ,"45 Love Lane, George Town, Penang Island 10200 Malaysia",https://www.facebook.com/doubleexposurecafe/,$$ - $$$,$$ - $$$CafeInternationalEuropean,+60 12-364 4661,"Cafe, International, European, Deli, Georgian",Vegetarian Friendly
Veggielicious Cafe,4.5 ,"51 Bishop Street Penang Same lane as BSN / Opposite Sentral College, George Town, Penang Island 10200 Malaysia",http://www.facebook.com/veggielicious33,$$ - $$$,$$ - $$$IndianAsianVegetarian Friendly,+60 16-443 0065,"Indian, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options"
Crc Chinese Restaurant Sdn Bhd,4.5 ,"22 Pangkor Road Penang, Penang Island 10500 Malaysia",http://www.facebook.com/ilgelatierediamatrice/,$$ - $$$,$$ - $$$ChineseAsianCantonese,+60 4-227 8777,Vegetarian Friendly,"Lunch, Dinner"
Gurney Drive,3.5 ,"Gurney Dr Chinatown, George Town, Penang Island Malaysia",http://www.ristoranteaipescatori.com/,$,$ChineseAsianMalaysian,+60 16-497 3907,"Dinner, After-hours","Takeout, Outdoor Seating, Seating, Wheelchair Accessible, Waterfront"
Restoran Tajuddin Hussain,4.0 ,"51 Lebuh Queen, George Town, Penang Island 10200 Malaysia",,$,$IndianAsianMalaysian,+60 4-262 5367,"Vegetarian Friendly, Halal","Lunch, Dinner, Brunch"
Irama Dining,4.5 ,"No 2 Penang Street 2nd Floor, George Town, Penang Island 10200 Malaysia",http://www.instagram.com/irama_dining,$$ - $$$,$$ - $$$AsianFusionMalaysian,+60 12-622 9251,"Asian, Malaysian, Fusion","Vegetarian Friendly, Vegan Options, Halal"
Miraku Restaurant,4.0 ,"G Hotel Gurney Drive, George Town, Penang Island Malaysia",http://www.miraku-restaurant.com/,$$ - $$$,$$ - $$$JapaneseSushiAsian,6042298702,"Lunch, Dinner","Reservations, Private Dining, Seating, Parking Available, Wheelchair Accessible, Serves Alcohol, Table Service, Highchairs Available"
Juice Code,4.5 ,"Juice Code 230 Beach Street Geogetown, Penang Island 10300 Malaysia",http://www.facebook.com/juicecode/,$$ - $$$,$$ - $$$BarCafeInternational,+60 4-261 8932,"Bar, Cafe, International, Malaysian","Vegetarian Friendly, Vegan Options"
Deluxious Spa & Restaurant,4.0 ,"17A Jalan Sultan Ahmad Shah, George Town, Penang Island 10050 Malaysia",http://www.deluxcious.com.my/,$$ - $$$,$$ - $$$Contemporary,+60 4-262 1288,"Lunch, Dinner","Reservations, Seating, Serves Alcohol, Highchairs Available, Table Service"
Fruits and Food Valley Cafe,4.5 ,"142 Mk17 50 meters from the Golden Sands., Batu Ferringhi, Penang Island 11100 Malaysia",,$,$DessertAsianMalaysian,+60 16-459 9412,Vegetarian Friendly,"Breakfast, Lunch, Dinner, After-hours"
Market Lane Cafe,5.0 ,"34C Lorong Pasar, George Town, Penang Island 10200 Malaysia",http://www.facebook.com/marketlanecafepenang,$$ - $$$,$$ - $$$ItalianCafeEuropean,+60 4-251 9072,"Italian, Asian, Cafe, European",Vegetarian Friendly
Kek Seng Cafe,4.0 ,"383 Jalan Penang Chinatown, George Town, Penang Island Malaysia",,$,$ChineseAsianMalaysian,,"Lunch, Brunch, Breakfast",Takeout
Home Style Restaurant,4.0 ,"2 Lebuh Lembah Permai 4 Permai 32, George Town, Penang Island 11200 Malaysia",http://www.facebook.com/Myhomestylepenangfood,$$ - $$$,$$ - $$$ChineseAsian,+60 16-494 6687,"Chinese, Asian","Lunch, Dinner"
Crepe Cottage,4.5 ,"77-A Persiaran Gurney, George Town, Penang Island 10250 Malaysia",http://www.facebook.com/Crepe-Cottage-224374470908907,$$ - $$$,$$ - $$$DessertCafe,+60 19-448 1680,Dinner,"Seating, Table Service"
Sungai Pinang Food Court,4.0 ,"Jalan Sungai Pinang Jelutong Highway, Penang Island Malaysia",http://food.malaysiamostwanted.com/venues/sungai-pinang-food-court-sungai-pinang,$,$AsianMalaysian,,"Dinner, After-hours","Takeout, Outdoor Seating, Seating"
Cafe Mangga,5.0 ,"14 Lebuh Leith Cheong Fatt Tze - The Blue Mansion, George Town, Penang Island 10200 Malaysia",https://www.cheongfatttzemansion.com/restaurants/cafe-mangga/,$$ - $$$,$$ - $$$CafeSpanishAsian,+60 16-884 4578,"Cafe, Spanish, Asian, Deli, Malaysian","Breakfast, Lunch, Dinner, Brunch"
CREAM by ChinChin,4.5 ,"140 Jalan Pintal Tali, George Town, Penang Island 10100 Malaysia",http://www.creambychinchin.com/,$$ - $$$,$$ - $$$European,6042610185,European,"Lunch, Dinner, Drinks"
La Vie en Rose Patisserie,4.5 ,"19 Lebuh Melayu, George Town, Penang Island 10100 Malaysia",https://www.facebook.com/lavieenrose.pastisserie/,$$$$,$$$$DessertFrenchCafe,+60 14-333 6480,Breakfast,Seating
Restoran Sup Hameed,3.5 ,"48 Jln Penang Chinatown, George Town, Penang Island Malaysia",http://www.facebook.com/suphameed/,$,$IndianAsianSoups,+60 4-261 8007,Halal,"Breakfast, Lunch, Dinner, Brunch, After-hours"
Saigon House Cuisine,4.0 ,"77, Sri Bahari Road Bahari paradise, George Town, Penang Island 10050 Malaysia",http://www.facebook.com/Saigonhousecuisine,$$ - $$$,$$ - $$$AsianVietnameseVegetarian Friendly,+60 16-563 5335,"Vegan Options, Vegetarian Friendly","Lunch, Dinner, Brunch, After-hours, Drinks"
Garden Cafe,4.0 ,"152B Jalan Batu Ferringhi Golden Sands Resort, Shamrock Beach, Penang Island 11100 Malaysia",http://www.shangri-la.com/penang/goldensandsresort/dining/restaurants/garden-cafe/,$$ - $$$,$$ - $$$JapaneseInternationalEuropean,+60 4-886 1911,Vegetarian Friendly,"Breakfast, Lunch, Dinner"
Norm Micro Roastery,4.5 ,"13, Gat Lebuh Gereja, George Town, Penang Island 10300 Malaysia",,$$ - $$$,$$ - $$$Quick BitesCafeFusion,+60 16-527 6273,"Cafe, Fusion, Malaysian","Breakfast, Lunch, Dinner, Brunch, Drinks"
Yun Shan Ge Vegetarian House,4.5 ,"16, Penang Street, George Town, Penang Island Malaysia",https://www.facebook.com/yunshangevegetarianhouse,$$ - $$$,$$ - $$$ChineseAsianMalaysian,+60 10-400 1098,"Vegetarian Friendly, Vegan Options","Lunch, Dinner, Brunch"
Aki Pancake,4.5 ,"Super Tanker Food Court, Lin Sin Garden, Penang Island Malaysia",,$,$DessertAsianMalaysian,+60 12-482 1077,"Asian, Malaysian","Breakfast, Lunch, Dinner, Brunch"
Dragon-i,4.0 ,"Persiaran Bayan Indah, Sungai Nibong, Penang Island Malaysia",http://www.facebook.com/Le-Pont-Aven-108616407487727/,$$ - $$$,$$ - $$$ChineseAsianCantonese,604-646-6888,"Lunch, Dinner","Takeout, Seating, Reservations, Wheelchair Accessible, Serves Alcohol, Table Service"
Yue Ping Bean Sprout Chicken,4.5 ,"66 & 68 Lebuh Kimberley, George Town, Penang Island 10100 Malaysia",http://www.facebook.com/taogehkeh,$,$ChineseAsianMalaysian,+60 16-454 5434,"Chinese, Asian, Malaysian","Lunch, Dinner, Brunch"
Chez Chez,4.5 ,"41, Love Lane, 10200 George Town, Penang., George Town, Penang Island 10200 Malaysia",https://tableagent.com/perak/chez-chez-bar-restaurant/,$$ - $$$,$$ - $$$MediterraneanEuropean,+60 17-417 2706,"European, Mediterranean","Dinner, Lunch, Drinks"
Ee Beng Vegetarian Food,4.0 ,"20 Lebuh Dickens Chinatown, George Town, Penang Island 10050 Malaysia",,$,$AsianMalaysianVegetarian Friendly,+60 4-262 9161,"Vegetarian Friendly, Vegan Options","Lunch, Breakfast"
The Pharm Hut,5.0 ,"10, Gat Lebuh Acheh Georgetown, George Town, Penang Island 10300 Malaysia",http://thepharmhut.com/,$,$AmericanEuropeanMiddle Eastern,+60 11-5633 6953,"American, European, Middle Eastern","Vegetarian Friendly, Vegan Options"
Richard Rivalee,4.0 ,"282 Jalan Burmah, George Town, Penang Island 10350 Malaysia",https://www.facebook.com/richardrivaleedesignerandchef/,$$ - $$$,$$ - $$$AsianMalaysianVegetarian Friendly,+60 12-408 7822,Vegetarian Friendly,"Lunch, Dinner"
Nyonya Breeze,4.0 ,"Nyonya Breeze Nyonya Breeze 50 Lorong Abu Siti Georgetown, Penang Island 10400 Malaysia",,$$ - $$$,$$ - $$$AsianNonya/MalaysianMalaysian,,"Lunch, Dinner","Takeout, Reservations, Seating, Highchairs Available, Wheelchair Accessible, Table Service"
Chin Chin Gastropub,4.5 ,"25G Lintang Burma Pulau Tikus, George Town, Penang Island 10250 Malaysia",https://www.facebook.com/chinchinpg/?hc_ref=PAGES_TIMELINE&fref=nf,$$ - $$$,$$ - $$$BarEuropeanContemporary,+60 4-226 2509,"Bar, Contemporary, Pub, Gastropub, European",Dinner
Areca Cafe,4.5 ,"No.27, Jalan Khoo Sian Ewe Areca Hotel, Penang Island 10500 Malaysia",http://www.arecahotelpenang.com/,$$ - $$$,$$ - $$$EuropeanAsianFusion,+60 4-261 0173,"Fusion, European, Asian","Breakfast, Lunch, Dinner, Drinks"
Gayo Coffee Penang,4.0 ,"161 Beach Street, George Town, Penang Island 10300 Malaysia",http://www.facebook.com/GayoCoffeeBeachStreet/,$$ - $$$,$$ - $$$BarFusion,6042619891,"Bar, Fusion","Breakfast, Lunch, Dinner"
Khuntai Restaurant Penang,4.0 ,"1052 Mk 9 Pasir Belanda, Bayan Lepas, Penang Island 11920 Malaysia",http://khunthai.com/?cpage=NTQ%3D,$$ - $$$,$$ - $$$SeafoodAsianThai,+60 4-625 1155,"Dinner, Lunch","Reservations, Outdoor Seating, Seating, Parking Available, Serves Alcohol, Takeout, Highchairs Available, Wheelchair Accessible, Table Service, Waterfront"
Tsunami Village,4.0 ,"Tanjung Bungah, Penang Island 11200 Malaysia",http://www.facebook.com/pages/Tsunami-Village-Cafe-Tanjung-Bungah/183808355005133,$$ - $$$,$$ - $$$ChineseSeafoodAsian,+60 12-487 2718,"Dinner, Lunch","Reservations, Outdoor Seating, Seating, Serves Alcohol, Table Service, Takeout, Highchairs Available"
Ingolf's Kneipe,4.0 ,"Jalan Sungai Kelian, George Town, Penang Island 11200 Malaysia",http://www.facebook.com/pages/Ingolfs-Kneipe/211885948837147,$$ - $$$,$$ - $$$GermanBarEuropean,604-899 5796,"Lunch, Dinner, After-hours","Reservations, Seating, Television, Serves Alcohol, Full Bar, Takeout, Highchairs Available, Table Service"
Kim Seng Kopitiam,4.5 ,"20 Jalan Sungai Air Putih Bandar Baru Air Putih, Balik Pulau, Penang Island 11000 Malaysia",http://www.facebook.com/pages/%E9%87%91%E5%9F%8E%E8%8C%B6%E9%A4%90%E5%AE%A4/286282044731652,$,$AsianMalaysianVegetarian Friendly,+60 12-428 6235,Vegetarian Friendly,"Lunch, Brunch"
Kopitan at Armenian St Heritage Hotel,4.0 ,"139-1-01 Armeniam Street Lebuh Carnarvon, George Town, Penang Island 10200 Malaysia",http://www.kopitanclassic.com.my/,$$ - $$$,$$ - $$$AsianGreekMalaysian,+60 4-261 1888,"Asian, Greek, Malaysian","Breakfast, Lunch, Dinner, Brunch"
Sunset Bar,5.0 ,"PARKROYAL Penang Resort, Batu Ferringhi, Penang Island 11100 Malaysia",https://www.panpacific.com/en/hotels-and-resorts/pr-penang/dining/sunset-bar.html,$$ - $$$,$$ - $$$ItalianBarFast food,+60 4-886 2288,"Italian, Bar, Fast food, Asian, Pub, Dining bars","Lunch, Dinner"
Nasi Kandar Deen,4.0 ,"Jalan Jelutong, George Town, Penang Island Malaysia",https://www.facebook.com/Nasi-Kandar-Deen-Jelutong-Penang-193047184040631/?ref=page_internal,$,$AsianMalaysian,+60 4-657 5285,"Lunch, Dinner","Takeout, Seating"
Coffee Atelier,4.5 ,"55 Lorong Stewart, George Town, Penang Island 10200 Malaysia",,$$ - $$$,$$ - $$$CafeVegetarian Friendly,+60 4-261 2261,Vegetarian Friendly,"Breakfast, Lunch, Dinner, Brunch"
55 Cafe and Restaurant,4.0 ,"55 Lorong Stewart, George Town, Penang Island 10200 Malaysia",http://www.coffeeatelier.com/cafe.php,$$ - $$$,$$ - $$$CafeMediterraneanVegetarian Friendly,6.06E+11,"Cafe, Mediterranean",Vegetarian Friendly
Penang Kitchen - Courtyard By Marriott Penang,5.0 ,"218D Jalan Macalister, George Town, Penang Island 10400 Malaysia",http://www.marriott.com/hotels/hotel-information/restaurant/pency-courtyard-penang/,$$ - $$$,$$ - $$$InternationalAsianMalaysian,+60 4-297 2300,"International, Asian, Malaysian","Vegetarian Friendly, Vegan Options"
Pit Stop No. 6,4.5 ,"6 Lebuh China, George Town, Penang Island 10200 Malaysia",http://www.facebook.com/pitstopno6cafe?ref=ts&fref=ts,$$ - $$$,$$ - $$$CafeEuropeanVegetarian Friendly,+60 4-261 4306,"Cafe, European",Vegetarian Friendly
Eastern Wishes Cafe,4.0 ,"No. 1-1-49, I-Avenue, Bayan Lepas, Penang Island 11900 Malaysia",http://www.facebook.com/pages/Eastern-Wishes-Nanyang-and-Thai-Cuisine/199477096742397,$$ - $$$,$$ - $$$ChineseAsianThai,+60 4-641 0191,Vegetarian Friendly,"Lunch, Dinner"
Myarte Cafe,4.5 ,"75 Bishop Street, George Town, Penang Island 10200 Malaysia",http://www.facebook.com/Myartecafe,$$ - $$$,$$ - $$$CafeAustralianJapanese sweets parlour,+60 17-543 5688,"Cafe, Australian, Japanese sweets parlour, Japanese Fusion","Brunch, Drinks, Lunch, After-hours"
Hutton Mansion Wine Haus,4.5 ,"149 Jalan Hutton, George Town, Penang Island 10050 Malaysia",,$$ - $$$,$$ - $$$EuropeanSpanishWine Bar,+60 4-226 1322,"European, Wine Bar, Spanish",Vegetarian Friendly
Ceki Nyonya Restaurant,4.0 ,"11-A, Sri Bahari Road,, George Town, Penang Island 10050 Malaysia",http://www.facebook.com/1254522114686957/posts/1279620678843767/,$$ - $$$,$$ - $$$AsianMalaysian,+60 11-1051 7976,"Lunch, Dinner","Takeout, Reservations, Seating, Accepts Credit Cards, Table Service"
Ayer Itam Sister Curry mee,4.0 ,"Jalan Air Itam, Penang Island 11500 Malaysia",https://www.facebook.com/currymeesister/?hc_ref=PAGES_TIMELINE&fref=nf,$,$ChineseAsianMalaysian,,"Lunch, Brunch","Takeout, Seating"
Thai Shop,4.5 ,"102B Jalan Hutton, George Town, Penang Island 10050 Malaysia",https://www.facebook.com/ThaiShop.Penang/,$,$ChineseThai,+60 12-741 1868,"Lunch, Dinner","Takeout, Seating, Table Service, Outdoor Seating"
Art Of Dragon Gallery,4.5 ,"19 Lebuh Cannon, George Town, Penang Island 10300 Malaysia",,$,$DessertAsian,+60 16-410 6994,Takeout,
Roots Dessert Bar,4.5 ,"72 Jalan a.S Mansor Off Transfer Road, Jalan Ariffin, George Town, Penang Island 10050 Malaysia",http://www.facebook.com/rootsdessertbar/,$$ - $$$,$$ - $$$DessertCafe,+60 16-414 0603,"Breakfast, Dinner","Takeout, Seating, Table Service"
Aji Noren Japanese Restaurant,4.5 ,"98-G-35, Prima Jalan Fettes, George Town, Penang Island 11200 Malaysia",http://tasteiest.blogspot.com/2011/01/aji-noren-japanese-restaurant.html,$$ - $$$,$$ - $$$JapaneseAsianVegetarian Friendly,+60 4-899 4720,Vegetarian Friendly,"Lunch, Dinner"
zen xin vegetarian,4.5 ,"Zen Xin Vegetarian Zen Xin Vegetarian 42 Jalan Nagore, Penang Island 10050 Malaysia",,$$ - $$$,$$ - $$$ChineseAsianMalaysian,+60 4-228 6828,"Vegetarian Friendly, Vegan Options","Dinner, Lunch"
Monroe Restaurant,4.5 ,"227 Jalan Burmah 1926 Heritage Hotel, Georgetown, Penang Island 11200 Malaysia",http://www.facebook.com/heilymonroe,$$ - $$$,$$ - $$$AmericanCafeSeafood,+60 12-407 6699,"Fusion, American, Cafe, Seafood, Healthy, Soups, Malaysian",Vegetarian Friendly
The Storyteller's Cafe,4.5 ,"11, Lebuh Keng Kwee, Penang Island 10100 Malaysia",http://www.facebook.com/cafe.thestorytellers,$$ - $$$,$$ - $$$DessertCafe,,Seating,
Hai Boey Seafood,4.0 ,"29 MK 9, Pasir Belanda Teluk Kumbar, Bayan Lepas, Penang Island 11920 Malaysia",http://www.facebook.com/haiboeyseafoodpenang/,$$ - $$$,$$ - $$$SeafoodAsianMalaysian,+60 13-488 1114,Dinner,"Reservations, Outdoor Seating, Seating, Parking Available, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Table Service, Waterfront, Playgrounds"
Hudson's Deli,5.0 ,"Hudson's Deli 103 Jalan Chan Siew Teong, Tanjung Bungah, Penang Island 11200 Malaysia",http://www.pnchospitalityservices.com/,$$ - $$$,$$ - $$$InternationalEuropeanDeli,+60 16-213 8344,"International, European, Deli","Lunch, Dinner, Drinks"
Otto Pizza Penang,4.5 ,"7, Lorong Seckchuan George Town, George Town, Penang Island 10200 Malaysia",http://www.facebook.com/ottopizzapenang/,$,$ItalianPizzaStreet Food,+60 11-1858 1278,"Pizza, Italian, Street Food, Central-Italian","Lunch, Dinner, Drinks"
Penang Club,4.0 ,"Penang Club Penang Club 42B Jalan Sultan Ahmad Shah, Penang Island 10050 Malaysia",http://penangclub.net/portal1/restaurants.html,$$ - $$$,$$ - $$$BarPubVegetarian Friendly,,Vegetarian Friendly,"Lunch, Dinner"
The Hilltop Thai Restaurant,4.0 ,"Lot 239, Permadangan Indah 6 Jalan Tun Sardon, Balik Pulau, Penang Island 11000 Malaysia",http://www.facebook.com/Thehilltoppenang/,$$ - $$$,$$ - $$$ChineseSeafoodAsian,+60 16-410 7777,"Seafood, Asian, Thai, Chinese","Dinner, Lunch"
Thai Shack (Stall),4.5 ,"Jalan Batu Feringghi Thai Shack Stall, Long Beach Cafe,, Batu Ferringhi, Penang Island 11100 Malaysia",https://www.facebook.com/thaishackbf/,$,$AsianThaiVegetarian Friendly,+60 16-850 9554,"Thai, Asian","Vegetarian Friendly, Vegan Options"
Fruitmade,5.0 ,"6 Lebuh Cannon, George Town, Penang Island 10200 Malaysia",https://www.facebook.com/fruitmadepenang/,$,$DessertChineseJapanese,+60 10-387 8286,"Chinese, Japanese, American, European, Malaysian, Fast food, Asian",
AhMa PanMee (George Town),4.5 ,"38B Lebuh Tye Sin Georgetown, George Town, Penang Island 10300 Malaysia",http://www.facebook.com/ahmapanmee/,$,$ChineseAsianMalaysian,+60 4-261 3212,"Asian, Malaysian, Chinese","Lunch, Dinner, Brunch"
Ruins of Victoria,4.5 ,"183 Lebuh Victoria, George Town, Penang Island 10300 Malaysia",,$$ - $$$,$$ - $$$International,+60 4-251 9022,International,"Dinner, After-hours"
Da Shu Xia Seafood House,4.0 ,"Da Shu Xia Seafood House Da Shu Xia Seafood House 177c Lebuh Victoria Weld Quay, Penang Island 10200 Malaysia",http://www.facebook.com/pages/Restaurant-Weld-Quay-Da-Shu-Xia-Seafood/318647851498056,$$ - $$$,$$ - $$$ChineseSeafoodAsian,+60 12-474 5566,"Dinner, Lunch","Takeout, Wheelchair Accessible, Serves Alcohol, Seating"
Potters Place,5.0 ,"53 Lebuh Acheen 53,Lebuh Acheh, George Town, Penang Island 10200 Malaysia",https://www.facebook.com/pottersplacecafe/,$$ - $$$,$$ - $$$Cafe,,Breakfast,"Seating, Table Service"
2F+ Coffee,4.5 ,"937 Mukim 13, Penang Island 11900 Malaysia",https://www.facebook.com/2F-coffee-by-yellow-house-759242697446747/?fref=nf,$$ - $$$,$$ - $$$DessertCafe,+60 12-405 7304,"Brunch, Breakfast, Lunch, Dinner, Drinks","Seating, Takeout"
Roti Bakar Hutton Lane,4.0 ,"300 Jalan Phee Choon, George Town, Penang Island 10050 Malaysia",http://www.facebook.com/rotibakarhuttonlane/,$,$AsianMalaysianVegetarian Friendly,+60 13-402 5497,"Vegetarian Friendly, Vegan Options, Halal","Breakfast, Brunch"
Xiang Peng Peng Salted Chicken,4.5 ,"208B Macalister Road Same row with Happy Mart, Near Red Rock Hotel and Travelodge Hotel, George Town, Penang Island 10400 Malaysia",http://www.facebook.com/XiangPengPengSaltedChicken,$$ - $$$,$$ - $$$ChineseAsianHealthy,+60 16-557 1154,"Chinese, Asian, Healthy, Soups, Malaysian","Dinner, Lunch, Brunch, Drinks"
Picco Polo Cafe,4.5 ,"284, Beach St, Georgetown, Penang, George Town, Penang Island 10300 Malaysia",http://piccopolo.com/,Cafe,CafeEuropeanAsianBritish,+60 4-226 2776,"Breakfast, Lunch, Dinner, Brunch, After-hours, Drinks","Table Service, Reservations, Seating, Highchairs Available, Serves Alcohol, Wine and Beer, Accepts Mastercard, Accepts Visa, Digital Payments, Free Wifi, Accepts Credit Cards, Family style, Non-smoking restaurants"
Maxim Dim Sum Restaurant - Pekaka,4.0 ,"Bangunan Lip Sin 2-G-11 & 12, Gelugor, Penang Island 11700 Malaysia",http://www.maxim.com.my/,$$ - $$$,$$ - $$$ChineseAsianCantonese,+60 4-656 0915,"Breakfast, Lunch","Takeout, Seating, Delivery, Outdoor Seating, Parking Available, Street Parking, Cash Only, Accepts Credit Cards, Family style, Non-smoking restaurants"
Merlin Hotel Nasi Kandar,4.5 ,"1A, Lebuh Union Downstairs of Merlin Hotel, Penang Island 10200 Malaysia",http://www.facebook.com/merlinpenang,$,$AsianMalaysian,+60 4-264 2826,"Breakfast, Lunch","Takeout, Cash Only"
Beach Corner Seafood,3.5 ,"72D, Jalan Batu Ferringhi, Batu Ferringhi, Penang Island 11100 Malaysia",http://www.facebook.com/beachcornerseafood,$$ - $$$,$$ - $$$ChineseSeafoodAsian,+60 12-472 9113,Vegetarian Friendly,"Dinner, Lunch, After-hours"
Batu Lanchang Market Food Court,4.0 ,"Batu Lanchang, George Town, Penang Island Malaysia",,$,$AsianMalaysian,,"Lunch, Brunch, Breakfast",Takeout
Tease & Toss,4.5 ,"274, Chulia Street, George Town, Penang Island 10200 Malaysia",https://teaseandtoss.geniuspos.com.my/,Cafe,Cafe,+60 14-621 5570,"Breakfast, Lunch, Dinner","Reservations, Seating, Table Service, Takeout, Outdoor Seating, Highchairs Available, Accepts Mastercard, Accepts Visa, Digital Payments, Free Wifi, Accepts Credit Cards, Dog Friendly, Family style"
FIP Lounge,4.5 ,"Jalan Batu Ferringi Shangri-La's Rasa Sayang Resort & Spa, Garden Wing, Lobby Level, Batu Ferringhi, Penang Island 11100 Malaysia",http://www.shangri-la.com/penang/rasasayangresort/dining/bars-lounges/fip-lounge/,$$ - $$$,$$ - $$$BarPub,(60 4) 888 8888,Brunch,"Wheelchair Accessible, Reservations"
Toh Soon Cafe,3.5 ,"Lebuh Campbell Off Penang Road, George Town, Penang Island 10100 Malaysia",http://www.facebook.com/pages/Toh%20Soon%20Cafe/180902878621955/,$,$CafeAsianMalaysian,+60 4-261 3754,Breakfast,"Takeout, Outdoor Seating, Seating, Table Service"
PISA Corner Cafe,4.5 ,"Opposite of Penang International Sport Arena, Penang Island Malaysia",https://www.facebook.com/PisaCornerCafe,$,$ChineseJapaneseSouthwestern,,"Lunch, Dinner","Takeout, Wheelchair Accessible"
The Bungalow,3.5 ,"Lone Pine Hotel, Batu Ferringhi, Penang Island 11100 Malaysia",http://www.lonepinehotel.com/,$$ - $$$,$$ - $$$AsianMalaysian,+60 4-886 8566,"Malaysian, Asian","Breakfast, Lunch, Dinner"
Ete Cafe,4.0 ,"25 Lorong Carnarvon, George Town, Penang Island Malaysia",,$$ - $$$,$$ - $$$DessertCafe,+60 17-435 0922,"Takeout, Seating",
Nasi Kandar Pokok Ketapang,4.0 ,"38 Lorong Hutton, George Town, Penang Island 10050 Malaysia",,$,$IndianAsianMalaysian,+60 4-261 4663,"Vegan Options, Halal","Breakfast, Lunch, Brunch, Dinner"
Veloo Villas,4.0 ,"Penang Lane, George Town, Penang Island Malaysia",http://www.facebook.com/pages/Veloo-Villas/217607784923804,$,$IndianAsianVegetarian Friendly,+60 4-262 4369,"Vegetarian Friendly, Vegan Options","Breakfast, Lunch, Dinner, Brunch"
Wai Kee,4.0 ,"348 Chulia St. Sky Hotel, George Town, Penang Island 10200 Malaysia",,$,$BarbecueAsianCantonese,,Lunch,"Takeout, Seating, Table Service"
The Little Nyonya Cuisine,3.5 ,"170-B1-32B, Plaza Gurney Persiaran Gurney, Penang Island Malaysia",http://www.penang-traveltips.com/the-little-nyonya-cuisine-queensbay-mall.htm,$$ - $$$,$$ - $$$AsianNonya/MalaysianMalaysian,+60 4-643 7496,"Dinner, Lunch","Takeout, Seating, Wheelchair Accessible, Table Service"
Mr. Shawerma,4.5 ,"Jalan Kelawei Gurney Paragon Mall, George Town, Penang Island 10250 Malaysia",http://www.facebook.com/MrShawerma.my,$$ - $$$,$$ - $$$HealthyMiddle EasternArabic,+60 17-381 5428,"Middle Eastern, Healthy, Arabic","Vegetarian Friendly, Vegan Options"
Michi Michi Penang Japanese Restaurant,5.0 ,"72-1-10, Arena Curve Jalan Mahsuri, Bayan Lepas, Penang Island 11950 Malaysia",https://drive.google.com/drive/folders/1TPSk2FuXgj3EPE6gPgyQlKqc0C8Ujvv1,$$ - $$$,$$ - $$$JapaneseSushiAsian,+60 11-1057 8129,"Lunch, Dinner, Brunch","Delivery, Takeout, Seating, Parking Available, Street Parking, Serves Alcohol, Accepts Mastercard, Accepts Visa, Digital Payments, Free Wifi, Accepts Credit Cards, Non-smoking restaurants, Reservations"
Chin Bee Tea Restaurant,4.5 ,"124 Lebuh Noordin, George Town, Penang Island 10300 Malaysia",http://www.facebook.com/ChinBeeTeaRestaurant,$,$ChineseAsianCantonese,+60 4-261 1761,"Chinese, Asian, Malaysian",Dinner
Claypot Restaurant,4.5 ,"48 Jalan Sungei, Tanjung Bungah, Penang Island 11200 Malaysia",,$$ - $$$,$$ - $$$ChineseAsianMalaysian,+60 4-899 7987,"Vegetarian Friendly, Vegan Options","Lunch, Dinner"
Bangkok Lane Mee Goreng,4.0 ,"Lorong Bangkok, George Town, Penang Island Malaysia",,$,$AsianMalaysianHalal,,Halal,"Lunch, Brunch"
Le Venue,5.0 ,"80, Lebuh Tye Sin, Penang Island Malaysia",http://www.facebook.com/levenuepg/,$$$$,$$$$FrenchSeafoodInternational,+60 4-251 9833,Dinner,"Reservations, Seating, Accepts Credit Cards, Table Service"
Daorae Korean BBQ Restaurant,4.0 ,"No. 104 Jalan Tanjung Tokong, Penang Island 11200 Malaysia",http://daorae.blogspot.com/,$$ - $$$,$$ - $$$BarbecueAsianKorean,6048913616,"Lunch, Dinner","Takeout, Reservations, Seating, Serves Alcohol, Table Service, Wheelchair Accessible"
