Name,Rating,Address,URL,Price,Type,Phone,Cousine,Meals
Andalus Kitchen,5.0 ,"Jalan Kampung Pantai, Dalam Lorong Jabatan, Melaka 75100 Malaysia",,Arabic,Arabic,+60 11-6206 6543,,
Waree Thai Kitchen,5.0 ,"7 Jalan Tukang Besi, Melaka 75200 Malaysia",,Thai,Thai,+60 11-3587 7118,,
Nebula Cafe,5.0 ,"68 Lorong Hang Jebat 62, Melaka 75200 Malaysia",,Italian,ItalianFrenchAmericanEuropean,+60 11-3923 7657,"Lunch, Dinner",
Restoran Lineclear Kg Jawa - Rojak & Satay Original,3.5 ,"Jalan Jawa, Melaka 75100 Malaysia",,$,$AsianMalaysianHalal,+60 12-971 9050,Halal,Lunch
Nyonya Licious Kitchen,5.0 ,"19 Jalan MP 5 Taman Merdeka Permai, Melaka 75350 Malaysia",,Asian,AsianMalaysian,+60 16-626 1616,,
Old Village Satay Celup Restaurant,4.5 ,"Jalan Ong Kim Wee, Melaka Malaysia",,$,$AsianMalaysian,,,
Grounded22_Cafe,5.0 ,"22A, Jalan KLJ 10, Melaka 75200 Malaysia",https://www.facebook.com/grounded22_cafe-114615819988366/,Cafe,CafeAsianKoreanFusion,+60 16-628 0091,,
Secret Recipe,3.5 ,"F28, 1st Floor, Mahkota Parade Jalan Merdeka, Melaka 75000 Malaysia",http://www.secretrecipe.com.my/,$$ - $$$,$$ - $$$CafeThaiHalal,606 281 3281,Halal,Lunch
Asam Pedas Lagenda,4.0 ,"No 24 Jalan Lagenda 3 near Aeon Mall, Melaka 75450 Malaysia",http://asampedaslagenda.wixsite.com/asampedaslagenda,$$ - $$$,$$ - $$$SeafoodAsianMalaysian,6062888844,"Asian, Malaysian, Seafood","Takeout, Reservations"
Boon Leong Food Corner,4.0 ,"Jalan Bunga Raya, Melaka 75100 Malaysia",,$$ - $$$,$$ - $$$Chinese,,,
Jiki Food Court,4.5 ,"4637-C Jalan Penghulu Abbas Bukit Baru, Melaka 75150 Malaysia",,$,$Chinese,+60 11-1621 3410,Dinner,
STED abc Cafe,4.0 ,"13 Jalan Hang Lekiu, Melaka 75200 Malaysia",http://www.facebook.com/stedabc,$,$CafeBritishFusion,+60 6-282 0773,"Cafe, British, Fusion","Breakfast, Lunch, Dinner"
Halia Inc Coffee Bar & Restaurant,3.5 ,"1 Jalan Merdeka, Melaka 75100 Malaysia",https://www.facebook.com/HaliaInc/page_map,$$ - $$$,$$ - $$$CafeAsianMalaysian,+60 19-770 7590,"Breakfast, Lunch, Dinner, Brunch","Seating, Highchairs Available, Reservations, Outdoor Seating"
Restaurant Man Yi,4.5 ,"No. 12 Jalan Merdeka Taman Melaka Raya, Melaka 75000 Malaysia",,Chinese,Chinese,+60 6-281 4067,"Lunch, Dinner",Reservations
Furui Michi Ramen,5.0 ,"Taman Melaka Raya, 75000 Malacca 527 Jalan Merdeka, Melaka 75000 Malaysia",,,,+60 6-288 3355,,
Lu Yeh Yen,3.5 ,"154A Jalan Bunga Raya, Melaka Malaysia",,$$ - $$$,$$ - $$$ChineseSeafoodAsian,+60 6-281 7282,Dinner,"Seating, Reservations, Wheelchair Accessible, Serves Alcohol, Table Service"
Ta Chi Nonya House,3.5 ,"1 Jalan Tun, Melaka 75300 Malaysia",,$$ - $$$,$$ - $$$AsianNonya/MalaysianMalaysian,,"Lunch, Dinner","Takeout, Seating, Table Service"
Nasi Lemak Klebang Squash,5.0 ,"17 Jalan MP 1 Batu Berendam, Melaka 75350 Malaysia",,$,$AsianMalaysian,+60 17-609 4729,"Asian, Malaysian","Breakfast, Lunch"
Restoran Porridge House,4.5 ,"Jalan Melaka Raya 2, Melaka 75000 Malaysia",,Asian,Asian,,,
486 Baba Low,3.5 ,"486 Jalan Tengkera, Melaka 75200 Malaysia",,$,$AsianNonya/MalaysianMalaysian,+60 6-283 1762,"Breakfast, Lunch, Brunch","Takeout, Wheelchair Accessible, Seating"
BEE BEE Pineapple Tart  House,3.5 ,"307 A Jalan Parameswara, Melaka Malaysia",,$$ - $$$,$$ - $$$AsianMalaysian,+60 6-286 9735,Takeout,
Restoran Lim Jit,4.5 ,"41 Lorong Hang Jebat, Melaka 75200 Malaysia",http://www.facebook.com/%E6%9E%97%E8%AE%B0%E9%B8%A1%E7%B2%92%E9%A5%AD-Restoran-LIM-JIT-288701615062766/,Asian,AsianMalaysian,+60 11-1068 8893,"Breakfast, Lunch, Dinner",
ibis Kitchen Restaurant,4.5 ,"249 Jalan Bendahara ibis Melaka, Melaka 75100 Malaysia",,$$ - $$$,$$ - $$$ChineseAsianMalaysian,+60 6-222 8888,"Chinese, Asian, Malaysian","Lunch, Dinner"
Teluk Belanga Cafe,4.5 ,"8 Jalan Kubu Off Jonker Walk, Melaka 75300 Malaysia",,$$ - $$$,$$ - $$$AsianMalaysian,+60 18-398 8391,"Breakfast, Lunch, Dinner",
Aida Rich Cafe,4.0 ,"54 Jalan TU42, Ayer Keroh 75450 Malaysia",http://www.facebook.com/AidaRichCafe,$$ - $$$,$$ - $$$CafeAsianMalaysian,+60 6-253 0772,Halal,"Dinner, Lunch"
Makan Nyonya,4.0 ,"Jalan Bandar Hilir, Melaka 75000 Malaysia",http://estadiahotel.com/dine,$$ - $$$,$$ - $$$,+60 6-227 9600,,
Kensington Restaurant,3.5 ,"41-43 Jalan Klebang, Melaka 75200 Malaysia",https://www.facebook.com/Kensington.Western.Fusion.Restaurant,$$ - $$$,$$ - $$$Southwestern,+60 6-281 3011,"Lunch, Dinner","Reservations, Seating, Takeout, Wheelchair Accessible, Table Service"
Cheng Ho Tea House & Vegetarian Restaurant 郑和素食茶馆,4.5 ,"17 Jalan Tukang Emas, Melaka 75200 Malaysia",http://www.facebook.com/chenghoteahouse/,$$ - $$$,$$ - $$$Healthy,+60 19-511 0749,Reservations,
V Love Hot Pot,5.0 ,"No. 1 Jalan Kota Laksamana 2/17, Taman Kota Laksamana Sek 2, Melaka 75200 Malaysia",,,,+60 16-377 9111,,
Nando's,4.0 ,"Lot C37 Ground Floor, Jusco Melaka Shopping Centre, Melaka 75450 Malaysia",,$$ - $$$,$$ - $$$,+60 6-232 6555,"Seating, Wheelchair Accessible",
Umbai Grilled Fish,3.5 ,"Umbai Jeti, Melaka Malaysia",,$$ - $$$,$$ - $$$SeafoodAsianMalaysian,,"Seafood, Asian, Malaysian",Halal
Heeren Tea Room,4.5 ,"1 Jalan Tun, Melaka 75300 Malaysia",,,,+60 16-644 6162,,
Cloud Gelato Cafe,5.0 ,"216 Jalan Melaka Raya 1, Melaka 75000 Malaysia",,$,$Dessert,+60 6-286 3033,,
Restoran Cili Garam,4.0 ,"G-12, Jalan PM14, Plaza Mahkota, Melaka 75000 Malaysia",,$$ - $$$,$$ - $$$AsianMalaysian,+60 6-292 5000,"Drinks, Lunch, Dinner, Brunch","Takeout, Reservations, Private Dining, Seating, Parking Available, Street Parking, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service"
Restoran Baba Albert,5.0 ,"62 A Jalan Rahmat 1 Taman Malim Jaya, Melaka 75250 Malaysia",,$,$AsianMalaysian,+60 12-621 8997,"Asian, Malaysian",
1825 Gallery Hotel,4.0 ,"27,29&31, Jalan Bunga Raya, Melaka 75100 Malaysia",,International,InternationalAsianIndonesianMalaysian,+60 6-288 2868,,
Kapten Pisang,4.5 ,"Jalan Cempaka 1, Taman Seri Cempaka, Melaka 75400 Malaysia",http://www.facebook.com/pages/Kapten-Pisang/782325868523929,Asian,AsianMalaysian,+60 14-273 2823,,
River Quay Dining & Lounge,4.0 ,"Jalan Persisiran The Shore Shopping Gallery, Melaka 75100 Malaysia",,$$ - $$$,$$ - $$$PizzaFast foodInternational,+60 12-262 4069,"Fast food, International, Asian, Soups, Malaysian, Pizza",Reservations
Restoran Singapore Chicken Tandoori House,4.0 ,"6 No 130 - 130A Jalan Taman Kota Laksamana, Banda Hilir, Melaka 75200 Malaysia",,$,$IndianAsianMiddle Eastern,+60 17-350 5128,Halal,"Dinner, Lunch, After-hours"
Dima Restaurant,4.0 ,"MIBC Ayer Keroh, Melaka Malaysia",,$$ - $$$,$$ - $$$Middle EasternHalal,6062323515,Halal,"Dinner, Lunch"
2nd Floor Coffee House,4.0 ,"19-1, Jalan Tkl 2/17 Seksyen 2, Taman Kota Laksamana, Melaka 75200 Malaysia",,$$ - $$$,$$ - $$$Cafe,+60 12-392 3635,Cafe,Seating
Yes Thai Restaurant Sdn Bhd,3.5 ,"No. 7 Jalan Kota Laksamana 3, Melaka 75200 Malaysia",,$$ - $$$,$$ - $$$AsianThai,+60 6-274 2289,"Dinner, Lunch","Takeout, Reservations, Seating, Table Service"
